file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,"getEventosNaoOrganizo/2[br.ufrn.ePET.controller.HttpServletRequest,br.ufrn.ePET.controller.Pageable]",false,167,10,2,0,2,3,2,5,1,1,2,2,0,0,0,1,0,0,10,0,1,0,1,0,0,0,31,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,"getEventoPorTitulo/2[java.lang.String,br.ufrn.ePET.controller.Pageable]",false,114,11,2,0,2,2,2,9,1,1,2,2,0,0,0,0,0,0,10,0,1,0,1,0,0,0,22,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,ativarEventos/1[java.lang.Long],false,127,8,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,29,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,EventoController/1[br.ufrn.ePET.service.EventoService],true,29,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,getEventosAbertosFinalizados/1[br.ufrn.ePET.controller.Pageable],false,65,7,2,0,2,2,2,7,1,1,1,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,17,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,getEventos/1[br.ufrn.ePET.controller.Pageable],false,37,8,1,0,1,1,1,4,1,1,1,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,10,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,getEventosAbertos/1[br.ufrn.ePET.controller.Pageable],false,51,7,2,0,2,2,2,7,1,1,1,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,19,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,getEventos/1[java.lang.Long],false,91,9,2,0,2,2,1,5,1,1,1,1,0,0,0,1,0,0,9,0,1,1,1,0,0,0,24,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,"getEventosNaoOrganizoIna/2[br.ufrn.ePET.controller.HttpServletRequest,br.ufrn.ePET.controller.Pageable]",false,182,10,2,0,2,3,2,5,1,1,2,2,0,0,0,1,0,0,8,0,1,0,1,0,0,0,34,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,getEventosAbertosID/1[java.lang.Long],false,80,8,2,0,2,2,1,7,1,1,1,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0,27,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,"saveEventos/2[br.ufrn.ePET.models.EventoDTO,br.ufrn.ePET.controller.HttpServletRequest]",false,140,10,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,22,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/EventoController.java,br.ufrn.ePET.controller.EventoController,"removeEventos/2[java.lang.Long,br.ufrn.ePET.controller.HttpServletRequest]",false,154,10,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,24,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/UsuarioRepository.java,br.ufrn.ePET.repository.UsuarioRepository,"updatePassword/2[java.lang.String,java.lang.String]",false,13,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/UsuarioRepository.java,br.ufrn.ePET.repository.UsuarioRepository,findByEmail/1[java.lang.String],false,11,1,9,9,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,findByParticipantesAnexos/1[java.lang.Long],false,13,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,findByAtivosFinalizados/1[br.ufrn.ePET.repository.Pageable],false,22,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,"findByTitulo/2[java.lang.String,br.ufrn.ePET.repository.Pageable]",false,25,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,findByInativos/0,false,16,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,"findEventosNaoOrganizo/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,31,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,"findEventosNaoOrganizoIna/2[java.lang.Long,br.ufrn.ePET.repository.Pageable]",false,34,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,findByAtivos/0,false,19,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,findByAtivosId/1[java.lang.Long],false,37,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/EventoRepository.java,br.ufrn.ePET.repository.EventoRepository,findEventos/1[br.ufrn.ePET.repository.Pageable],false,28,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/models/Pessoa.java,br.ufrn.ePET.models.Pessoa,setNome/1[java.lang.String],false,60,0,2,2,0,2,1,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/EPetApplication.java,br.ufrn.ePET.EPetApplication,main/1[java.lang.String[]],false,12,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tipo_UsuarioService.java,br.ufrn.ePET.service.Tipo_UsuarioService,buscar/0,false,24,1,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tipo_UsuarioService.java,br.ufrn.ePET.service.Tipo_UsuarioService,Tipo_UsuarioService/1[br.ufrn.ePET.repository.Tipo_UsuarioRepository],true,16,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tipo_UsuarioService.java,br.ufrn.ePET.service.Tipo_UsuarioService,buscar/1[java.lang.Long],false,20,1,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/Tipo_UsuarioService.java,br.ufrn.ePET.service.Tipo_UsuarioService,salvar/1[br.ufrn.ePET.models.Tipo_Usuario],false,28,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/Anexo_ParticipanteRepository.java,br.ufrn.ePET.repository.Anexo_ParticipanteRepository,findByIdParticipante/1[java.lang.Long],false,12,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/repository/Anexo_ParticipanteRepository.java,br.ufrn.ePET.repository.Anexo_ParticipanteRepository,deleteByIdParticipante/1[java.lang.Long],false,15,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/EmailService.java,br.ufrn.ePET.service.EmailService$Anonymous1,run/0,false,86,0,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,"salvar/2[java.lang.Long,br.ufrn.ePET.models.Petiano]",false,81,6,5,1,4,3,12,15,2,1,2,12,0,0,0,1,0,0,3,0,2,1,1,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,buscarAntigos/1[br.ufrn.ePET.service.Pageable],false,72,4,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,buscarPorPessoa/1[java.lang.Long],false,64,2,3,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,getTutores/1[br.ufrn.ePET.service.Pageable],false,127,4,3,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,"PetianoService/6[br.ufrn.ePET.repository.PetianoRepository,br.ufrn.ePET.repository.PessoaRepository,br.ufrn.ePET.repository.Tipo_UsuarioRepository,br.ufrn.ePET.repository.TutoriaRepository,br.ufrn.ePET.repository.Tutoria_Ministrada_Repository,br.ufrn.ePET.service.PessoaService]",true,31,7,0,0,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,buscarPorId/1[java.lang.Long],false,40,1,1,1,0,2,3,7,2,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,"buscarPorNomeOuCpf/2[java.lang.String,br.ufrn.ePET.service.Pageable]",false,76,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,remover/1[java.lang.Long],false,100,7,6,1,5,2,12,12,1,2,1,12,0,0,0,0,0,0,3,0,3,1,1,0,0,0,14,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,buscarAtuais/1[br.ufrn.ePET.service.Pageable],false,68,4,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,"buscar/2[java.lang.Long,br.ufrn.ePET.service.HttpServletRequest]",false,50,5,3,1,2,4,7,11,2,2,2,7,0,0,0,2,0,0,2,0,2,0,3,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/PetianoService.java,br.ufrn.ePET.service.PetianoService,"editar/2[java.lang.Long,br.ufrn.ePET.models.Petiano]",false,118,4,3,1,2,2,5,7,1,1,2,5,0,0,0,0,0,0,2,0,2,1,1,0,0,0,14,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_NoticiaController.java,br.ufrn.ePET.controller.Anexo_NoticiaController,getAnexos/1[java.lang.Long],false,37,8,2,0,2,2,2,7,1,1,1,2,0,0,0,0,0,0,4,0,1,0,1,0,0,0,23,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_NoticiaController.java,br.ufrn.ePET.controller.Anexo_NoticiaController,"saveAnexos/2[java.lang.Long,br.ufrn.ePET.models.Anexo_Noticia]",false,49,10,1,0,1,1,1,4,1,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,21,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_NoticiaController.java,br.ufrn.ePET.controller.Anexo_NoticiaController,removeAnexos/1[java.lang.Long],false,78,9,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_NoticiaController.java,br.ufrn.ePET.controller.Anexo_NoticiaController,"uploadFile/2[br.ufrn.ePET.controller.MultipartFile,java.lang.Long]",false,59,12,3,0,3,2,4,12,2,2,2,4,0,0,0,1,0,0,11,0,2,0,1,0,0,0,23,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/controller/Anexo_NoticiaController.java,br.ufrn.ePET.controller.Anexo_NoticiaController,"Anexo_NoticiaController/2[br.ufrn.ePET.service.Anexo_NoticiaService,br.ufrn.ePET.service.FileStorageService]",true,29,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/models/ConteudoEmail.java,br.ufrn.ePET.models.ConteudoEmail,"ConteudoEmail/2[java.lang.String,java.lang.String]",true,16,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,salvar/1[br.ufrn.ePET.models.Disciplina],false,45,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,buscar/1[br.ufrn.ePET.service.Pageable],false,29,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,buscarAtivos/1[br.ufrn.ePET.service.Pageable],false,33,4,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,remover/1[java.lang.Long],false,49,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,"buscarPorNomeOuCodigo/2[java.lang.String,br.ufrn.ePET.service.Pageable]",false,37,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,DisciplinaService/1[br.ufrn.ePET.repository.DisciplinaRepository],true,17,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,buscar/1[java.lang.Long],false,21,2,3,2,1,2,3,8,1,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/DisciplinaService.java,br.ufrn.ePET.service.DisciplinaService,"buscarPorNomeOuCodigoAtivo/2[java.lang.String,br.ufrn.ePET.service.Pageable]",false,41,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ValidationErrorDetail.java,br.ufrn.ePET.error.ValidationErrorDetail,setCampoMenssagem/1[java.lang.String],false,20,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ValidationErrorDetail.java,br.ufrn.ePET.error.ValidationErrorDetail,setCampo/1[java.lang.String],false,12,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ValidationErrorDetail.java,br.ufrn.ePET.error.ValidationErrorDetail,getCampo/0,false,8,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ValidationErrorDetail.java,br.ufrn.ePET.error.ValidationErrorDetail,getCampoMenssagem/0,false,16,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/EmailService.java,br.ufrn.ePET.service.EmailService$Anonymous2,run/0,false,101,1,1,0,1,1,5,7,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,"UsuarioService/6[br.ufrn.ePET.repository.UsuarioRepository,br.ufrn.ePET.repository.Tipo_UsuarioRepository,br.ufrn.ePET.repository.PessoaRepository,br.ufrn.ePET.repository.ValidadorUsuarioRepository,br.ufrn.ePET.service.JavaMailSender,br.ufrn.ePET.service.EmailService]",true,49,7,0,0,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,buscar/1[br.ufrn.ePET.service.Pageable],false,90,3,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,"atualizar/2[java.lang.String,java.lang.String]",false,152,4,4,1,3,2,3,10,0,2,2,3,0,0,0,1,0,0,1,0,2,0,1,0,0,0,16,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,generateCode/0,false,144,1,3,3,0,1,3,7,1,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,esqueceuSenha/1[java.lang.String],false,130,5,5,1,4,3,6,15,0,2,1,6,1,1,0,1,0,0,2,0,2,0,1,0,0,0,19,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,signup/1[br.ufrn.ePET.models.UsuarioDTO],false,98,11,10,1,9,3,17,30,0,5,1,17,1,1,0,2,0,0,3,0,7,0,1,0,0,0,32,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,"signin/2[java.lang.String,java.lang.String]",false,58,6,5,1,4,3,7,15,1,1,2,7,0,0,0,0,1,0,3,0,1,1,2,0,0,0,18,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,"atualizarEmail/2[java.lang.String,java.lang.String]",false,163,8,7,1,6,2,11,17,0,3,2,11,1,1,0,1,0,0,1,0,3,0,1,0,0,0,19,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,"signinCPF/2[java.lang.String,java.lang.String]",false,72,5,5,1,4,3,9,15,1,1,2,9,0,0,0,0,1,0,3,0,1,1,2,0,0,0,21,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,buscar/1[java.lang.Long],false,85,1,2,2,0,2,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/service/UsuarioService.java,br.ufrn.ePET.service.UsuarioService,buscarByEmail/1[java.lang.String],false,94,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/config/FileStorageConfig.java,br.ufrn.ePET.config.FileStorageConfig,getUploadDir/0,false,10,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/config/FileStorageConfig.java,br.ufrn.ePET.config.FileStorageConfig,setUploadDir/1[java.lang.String],false,14,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/models/AuthCpfDTO.java,br.ufrn.ePET.models.AuthCpfDTO,"AuthCpfDTO/2[java.lang.String,java.lang.String]",true,31,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,8,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails,getTimestamp/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/schwaad/Área de trabalho/Programação/PETCC/ePET/back/ePET/src/main/java/br/ufrn/ePET/error/ErrorDetails.java,br.ufrn.ePET.error.ErrorDetails,setStatus/1[int],false,27,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
